what airlines have nonstop early afternoon flights from boston to denver  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_stop B-period_of_day B-period_of_day <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-flight_stop B-depart_time.period_of_day B-arrive_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name  
show flights from san francisco to denver on a thursday  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-day_name  ,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name  
show me a list of ground transportation at denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O O O B-city_name  
i 'd like a flight from washington that stops in denver and goes on to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name  ,O O O O O O B-fromloc.city_name O O O B-stoploc.city_name O O O O B-toloc.city_name I-toloc.city_name  
i 'd like to book an flight on american airlines from boston to san francisco with one stop in pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-flight_stop I-flight_stop <NOTABLE> B-city_name  ,O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-flight_stop I-flight_stop O B-stoploc.city_name  
show me the flights from baltimore to oakland  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
what flights from kansas city to atlanta arriving before DIGITDIGIT am on monday  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-before B-time I-time <NOTABLE> B-day_name  ,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name  
what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name B-day_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-period_of_day B-class_type I-class_type <NOTABLE>  ,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name O O B-stoploc.city_name O O B-depart_time.period_of_day B-class_type I-class_type O  
i want information on flights from atlanta to washington dc give me information on flights after DIGIT pm on wednesday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-state_code <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-after B-time I-time <NOTABLE> B-day_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name  
show me all prices of first class from baltimore to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-class_type I-class_type <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name  
what is ewr  ,<NOTABLE> <NOTABLE> B-airport_code  ,O O B-airport_code  
do you have a flight from charlotte to atlanta next tuesday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-next B-day_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name  
i 'd like to have flight from denver to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O O B-fromloc.city_name O B-toloc.city_name  
i 'd like a nonstop flight from indianapolis to san diego that serves dinner what 's available  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-flight_stop <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> B-meal_description <NOTABLE> <NOTABLE> <NOTABLE>  ,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-meal_description O O O  
what flights are available from pittsburgh to baltimore on thursday morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-period_of_day  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day  
can you tell me which flights go from memphis to tacoma and make a stop in los angeles  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name I-stoploc.city_name  
show me the flights from boston to pittsburgh leaving wednesdays and thursdays  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name <NOTABLE> B-day_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name  
what is the coach economy class night service from boston to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> B-class_type B-economy I-economy B-period_of_day <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-class_type B-economy I-economy B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
on friday i need to see all flights that leave atlanta and arrive in dallas before DIGIT pm  ,<NOTABLE> B-day_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-before B-time I-time  ,O B-depart_date.day_name O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time  
please explain fare code f  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-fare_basis_code  ,O O O O B-fare_basis_code  
how much does it cost to fly from boston to baltimore on a saturday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-day_name  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name  
on november twenty third what flights are available between boston and denver on american airlines  ,<NOTABLE> B-month_name B-day_number I-day_number <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-airline_name I-airline_name  ,O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name  
show me all flights from san francisco to boston on november tenth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name B-day_number  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
i need a flight from tampa to montreal  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
return from miami to new york on tower air on saturdays  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-day_name  ,O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O B-depart_date.day_name  
what flights leave from phoenix to nashville on american airlines  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-airline_name I-airline_name  ,O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name  
i want to fly from baltimore to dallas round trip  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-round_trip I-round_trip  ,O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip  
train to newark  ,B-transport_type <NOTABLE> B-city_name  ,B-transport_type O B-city_name  
what is sa  ,<NOTABLE> <NOTABLE> B-days_code  ,O O B-days_code  
i 'm flying from boston to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name  
flight from ontario to orlando that departs DIGIT hours before arriving  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-integer <NOTABLE> B-before <NOTABLE>  ,O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time O B-depart_time.time_relative O  
what flights are there from atlanta to oakland on thursday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name  
do you have a twa flight leaving early in the morning to san francisco from denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE> <NOTABLE> B-early <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O O O B-airline_code O O B-depart_time.period_mod O O B-depart_time.period_of_day O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name  
i 'd like to find a flight from miami florida to las vegas <UNK> that would arrive before DIGIT pm on sunday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-state_name <NOTABLE> B-city_name I-city_name B-state_name <NOTABLE> <NOTABLE> <NOTABLE> B-before B-time I-time <NOTABLE> B-day_name  ,O O O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name  
ground transportation washington  ,<NOTABLE> <NOTABLE> B-city_name  ,O O B-city_name  
show me the shortest flight from boston to denver which arrives in denver wednesday before noon  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-day_name B-before B-time  ,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time  
i would like a twa flight from atlanta to san francisco with a stopover in denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O B-airline_code O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name  
i want to fly from boston to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
is there any flight leaving washington around DIGIT o'clock for denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-around B-time I-time <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-toloc.city_name  
show me flights on wednesday morning boston to denver for united airlines first class  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-day_name B-period_of_day B-city_name <NOTABLE> B-city_name <NOTABLE> B-airline_name I-airline_name B-class_type I-class_type  ,O O O O B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name B-class_type I-class_type  
what stops does dl DIGITDIGITDIGIT make from san francisco to atlanta  ,<NOTABLE> B-stops <NOTABLE> B-airline_code B-integer <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O B-flight_stop O B-airline_code B-flight_number O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
where is general mitchell international located  ,<NOTABLE> <NOTABLE> B-airport_name I-airport_name I-airport_name <NOTABLE>  ,O O B-airport_name I-airport_name I-airport_name O  
which airline can fly me from atlanta to denver to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name I-toloc.city_name  
show me the fares on all flights round trip from pittsburgh to oakland  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-round_trip I-round_trip <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name  
i 'd like to get a flight leaving san francisco and arriving at philadelphia pennsylvania  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-state_name  ,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name B-toloc.state_name  
list the flights from philadelphia to dallas on american airlines  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-airline_name I-airline_name  ,O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name  
show me all ground transportation in washington dc  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-state_code  ,O O O O O O B-city_name B-state_code  
i need information on a flight from san francisco to atlanta that would stop in fort worth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name  ,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name  
what do you have from philadelphia to dallas on saturday morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-period_of_day  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day  
what does s <UNK> as a meal  ,<NOTABLE> <NOTABLE> B-meal_code <NOTABLE> <NOTABLE> <NOTABLE> B-meal  ,O O B-meal_code O O O B-meal  
show me all flights from montreal to nashville  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
show me the earliest flight on thursday from atlanta to washington  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-day_name <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-flight_mod O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name  
find me the earliest flight from boston to denver that serves breakfast  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-meal_description  ,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description  
is there an american airlines flight in the evening from dallas to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-airline_name I-airline_name O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
what flights go from boston to washington next tuesday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-next B-day_name  ,O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name  
which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-smallest <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-month_name B-day_number  ,O O O O B-mod O O B-fromloc.city_name O O O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number  
give me the flights from milwaukee to st. louis leaving sunday morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name B-period_of_day  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day  
i want to fly boston to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name  
what are the flights from memphis to tacoma  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
list daily flights from atlanta to denver  ,<NOTABLE> B-flight_days <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O B-flight_days O O B-fromloc.city_name O B-toloc.city_name  
information of a flight from atlanta to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
can you list flights departing from las vegas and arriving in san diego  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name  ,O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name  
show me flights from boston to washington leaving july <UNK>  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name B-day_number  ,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
i need DIGIT first class tickets from dallas fort worth to san francisco  ,<NOTABLE> <NOTABLE> integer B-class_type I-class_type <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
i need a flight from indianapolis to houston on twa  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-airline_code  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_code  
show me the flights on twa to atlanta in the morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-period_of_day  ,O O O O O B-airline_code O B-toloc.city_name O O B-depart_time.period_of_day  
